NLSituationNumber,DateFileStart,DateFileEnd,TimeFileStart,TimeFileEnd,FileSeverity,AvgLength,FileDuration,HectometerHead,HectometerTail,RouteNumber,HectometerDirection,HeadSegmentFrom,HeadSegmentTo,TrajectoryFrom,TrajectoryTo,CauseGroundDetail,Hour,Station,Date,WindDirection,WindSpeedAvg,WindSpeed,WindGust,Temperature,MinTemp10cm,DewPoint,SunshineDuration,GlobalRadiation,PrecipitationDuration,PrecipitationAmount,AirPressure,Visibility,CloudCover,Humidity,Weather,WeatherCode,Fog,Rain,Snow,Thunder,IceFormation,WayOfTraffic
2484287.0,2019-01-22,2019-01-22,16:39:00,16:51:43,29567,2325033,12.717,129.3,127.3,2.0,oplopend,Boxtel-Noord,Boxtel,'s-Hertogenbosch,Eindhoven,TrafficJams,16:00:00,370,,170,40,40,70,-14,     ,-21,0,5,9,3,10026,36,8,95,71,7,0,0,1,0,0,home
2484125.0,2019-01-22,2019-01-22,16:04:00,16:09:42,16733,2935673,5.7,165.2,169.2,2.0,aflopend,Leenderheide,De Hogt,Maastricht-Noord,Eindhoven,TrafficJams,16:00:00,370,,170,40,40,70,-14,     ,-21,0,5,9,3,10026,36,8,95,71,7,0,0,1,0,0,client
2484181.0,2019-01-22,2019-01-22,16:16:00,16:31:41,41333,2635494,15.683,132.7,134.7,2.0,aflopend,Best-West,Boxtel,Eindhoven,'s-Hertogenbosch,TrafficJams,16:00:00,370,,170,40,40,70,-14,     ,-21,0,5,9,3,10026,36,8,95,71,7,0,0,1,0,0,client
2484152.0,2019-01-22,2019-01-22,16:11:00,16:13:43,5433,2000000,2.717,143.6,156.4,2.0,aflopend,Batadorp/Randweg N2,Ekkersweijer,Luik,Amsterdam,TrafficJams,16:00:00,370,,170,40,40,70,-14,     ,-21,0,5,9,3,10026,36,8,95,71,7,0,0,1,0,0,client
2484487.0,2019-01-22,2019-01-22,18:08:00,18:09:39,3300,2000000,1.65,131.1,133.1,2.0,aflopend,Boxtel,Boxtel-Noord,Eindhoven,'s-Hertogenbosch,TrafficJams,18:00:00,370,,170,40,30,60,-13,-18,-19,0,0,8,1,10019,35,8,95,85,7,0,0,1,0,0,client
2484497.0,2019-01-22,2019-01-22,18:08:00,18:11:38,14533,4000000,3.633,174.7,170.7,2.0,oplopend,Leenderheide/Randweg N2,Valkenswaard,Eindhoven,Maastricht-Noord,TrafficJams,18:00:00,370,,170,40,30,60,-13,-18,-19,0,0,8,1,10019,35,8,95,85,7,0,0,1,0,0,home
2484827.0,2019-01-23,2019-01-23,15:57:00,16:00:39,7300,2000000,3.65,159.5,157.5,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,15:00:00,370,,20,40,40,60,-9,     ,-39,2,41,0,0,10016,57,8,80,10,7,0,0,0,0,0,home
2484921.0,2019-01-23,2019-01-23,16:57:00,17:09:42,26400,2078740,12.7,175.8,173.8,2.0,oplopend,Leenderheide/Randweg N2,Valkenswaard,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,,20,40,30,50,-18,     ,-41,0,18,0,0,10024,56,8,84,10,7,0,0,0,0,0,home
2484878.0,2019-01-23,2019-01-23,16:31:00,16:54:41,61317,2589022,23.683,178.4,176.4,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,,20,40,30,50,-18,     ,-41,0,18,0,0,10024,56,8,84,10,7,0,0,0,0,0,home
2484912.0,2019-01-23,2019-01-23,16:49:00,16:59:43,28117,2623639,10.717,160.9,157.9,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,,20,40,30,50,-18,     ,-41,0,18,0,0,10024,56,8,84,10,7,0,0,0,0,0,home
2484838.0,2019-01-23,2019-01-23,16:09:00,16:17:42,17400,2000000,8.7,158.2,156.2,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,,20,40,30,50,-18,     ,-41,0,18,0,0,10024,56,8,84,10,7,0,0,0,0,0,home
2484996.0,2019-01-23,2019-01-23,17:59:00,17:59:40,1333,2000000,0.667,159.9,157.9,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,,10,30,30,50,-10,     ,-27,0,0,0,0,10033,56,8,88,10,7,0,0,0,0,0,home
2484981.0,2019-01-23,2019-01-23,17:45:00,17:46:40,3333,2000000,1.667,177.5,175.5,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,,10,30,30,50,-10,     ,-27,0,0,0,0,10033,56,8,88,10,7,0,0,0,0,0,home
2484928.0,2019-01-23,2019-01-23,17:05:00,17:11:39,13300,2000000,6.65,158.2,156.2,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,,10,30,30,50,-10,     ,-27,0,0,0,0,10033,56,8,88,10,7,0,0,0,0,0,home
2485249.0,2019-01-24,2019-01-24,08:46:00,08:51:45,23000,4000000,5.75,175.3,179.3,2.0,aflopend,Leenderheide/Randweg N2,Leenderheide,Maastricht-Noord,Eindhoven,TrafficJams,08:00:00,370,,50,30,30,50,-28,     ,-61,0,2,0,0,10107,57,8,78,4,7,0,0,0,0,0,client
2485425.0,2019-01-24,2019-01-24,16:19:00,16:38:47,39567,2000000,19.783,158.2,156.2,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,,140,10,10,20,-10,     ,-39,0,6,0,0,10122,50,8,80,10,7,0,0,0,0,0,home
2485526.0,2019-01-24,2019-01-24,16:56:00,17:06:48,21600,2000000,10.8,159.2,157.2,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,,140,10,10,20,-10,     ,-39,0,6,0,0,10122,50,8,80,10,7,0,0,0,0,0,home
2485469.0,2019-01-24,2019-01-24,16:37:00,16:41:47,9567,2000000,4.783,177.5,175.5,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,,140,10,10,20,-10,     ,-39,0,6,0,0,10122,50,8,80,10,7,0,0,0,0,0,home
2485492.0,2019-01-24,2019-01-24,16:43:00,16:48:46,13267,2300578,5.767,177.5,174.5,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,,140,10,10,20,-10,     ,-39,0,6,0,0,10122,50,8,80,10,7,0,0,0,0,0,home
2485491.0,2019-01-24,2019-01-24,16:43:00,16:47:48,9600,2000000,4.8,159.9,157.9,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,,140,10,10,20,-10,     ,-39,0,6,0,0,10122,50,8,80,10,7,0,0,0,0,0,home
2485527.0,2019-01-24,2019-01-24,16:56:00,16:59:46,7533,2000000,3.767,176.3,174.3,2.0,oplopend,Leenderheide/Randweg N2,Valkenswaard,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,,140,10,10,20,-10,     ,-39,0,6,0,0,10122,50,8,80,10,7,0,0,0,0,0,home
2485655.0,2019-01-24,2019-01-24,17:34:00,17:49:46,31533,2000000,15.767,158.2,156.2,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,,130,20,20,30,-11,     ,-38,0,0,0,0,10127,50,8,81,10,7,0,0,0,0,0,home
2485604.0,2019-01-24,2019-01-24,17:20:00,17:31:48,23600,2000000,11.8,158.2,156.2,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,,130,20,20,30,-11,     ,-38,0,0,0,0,10127,50,8,81,10,7,0,0,0,0,0,home
2485634.0,2019-01-24,2019-01-24,17:30:00,18:07:44,98300,2605124,37.733,178.0,175.0,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,,130,20,20,30,-11,     ,-38,0,0,0,0,10127,50,8,81,10,7,0,0,0,0,0,home
2485710.0,2019-01-24,2019-01-24,17:53:00,17:56:46,7533,2000000,3.767,158.2,156.2,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,,130,20,20,30,-11,     ,-38,0,0,0,0,10127,50,8,81,10,7,0,0,0,0,0,home
2485547.0,2019-01-24,2019-01-24,17:02:00,17:10:47,22583,2571158,8.783,176.5,174.5,2.0,oplopend,Leenderheide/Randweg N2,Valkenswaard,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,,130,20,20,30,-11,     ,-38,0,0,0,0,10127,50,8,81,10,7,0,0,0,0,0,home
2485653.0,2019-01-24,2019-01-24,17:34:00,17:41:48,15600,2000000,7.8,165.2,167.2,2.0,aflopend,Leenderheide,De Hogt,Maastricht-Noord,Eindhoven,TrafficJams,17:00:00,370,,130,20,20,30,-11,     ,-38,0,0,0,0,10127,50,8,81,10,7,0,0,0,0,0,client
2485605.0,2019-01-24,2019-01-24,17:20:00,17:25:47,17350,3000000,5.783,178.0,175.0,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,,130,20,20,30,-11,     ,-38,0,0,0,0,10127,50,8,81,10,7,0,0,0,0,0,home
2485746.0,2019-01-24,2019-01-24,18:13:00,18:15:42,5400,2000000,2.7,178.1,176.1,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht-Noord,TrafficJams,18:00:00,370,,120,20,20,40,-13,-19,-37,0,0,0,0,10132,50,8,84,10,7,0,0,0,0,0,home
2485939.0,2019-01-25,2019-01-25,14:39:00,14:47:36,17200,2000000,8.6,158.2,156.2,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,14:00:00,370,,200,40,40,60,11,     ,1,0,28,0,-1,10133,26,8,92,51,7,0,1,0,0,0,home
2485974.0,2019-01-25,2019-01-25,15:41:00,16:20:43,79433,2000000,39.717,158.2,156.2,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,15:00:00,370,,190,50,50,80,11,     ,3,0,16,3,1,10126,42,8,94,22,7,0,1,0,0,0,home
2486054.0,2019-01-25,2019-01-25,16:23:00,16:35:39,25300,2000000,12.65,158.2,156.2,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,,200,50,50,70,13,     ,6,0,4,0,-1,10121,29,8,95,51,7,0,1,0,0,0,home
2486039.0,2019-01-25,2019-01-25,16:14:00,16:18:40,9333,2000000,4.667,177.0,175.0,2.0,oplopend,Leenderheide/Randweg N2,Valkenswaard,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,,200,50,50,70,13,     ,6,0,4,0,-1,10121,29,8,95,51,7,0,1,0,0,0,home
2486103.0,2019-01-25,2019-01-25,16:48:00,16:48:41,1367,2000000,0.683,174.0,172.0,2.0,oplopend,Leenderheide/Randweg N2,Valkenswaard,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,,200,50,50,70,13,     ,6,0,4,0,-1,10121,29,8,95,51,7,0,1,0,0,0,home
2486055.0,2019-01-25,2019-01-25,16:23:00,16:54:39,127617,4032122,31.65,177.5,173.5,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,,200,50,50,70,13,     ,6,0,4,0,-1,10121,29,8,95,51,7,0,1,0,0,0,home
2486146.0,2019-01-25,2019-01-25,17:06:00,17:38:42,65400,2000000,32.7,158.2,156.2,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,,210,60,60,90,15,     ,10,0,0,4,1,10117,22,8,96,23,7,0,1,0,0,0,home
2486192.0,2019-01-25,2019-01-25,17:42:00,17:55:41,32767,2394641,13.683,160.4,156.4,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,,210,60,60,90,15,     ,10,0,0,4,1,10117,22,8,96,23,7,0,1,0,0,0,home
2486141.0,2019-01-25,2019-01-25,17:06:00,18:07:39,232317,3768316,61.65,178.0,176.0,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,,210,60,60,90,15,     ,10,0,0,4,1,10117,22,8,96,23,7,0,1,0,0,0,home
2486144.0,2019-01-25,2019-01-25,17:06:00,17:09:40,7333,2000000,3.667,173.3,171.3,2.0,oplopend,Leenderheide/Randweg N2,Valkenswaard,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,,210,60,60,90,15,     ,10,0,0,4,1,10117,22,8,96,23,7,0,1,0,0,0,home
2486860.0,2019-01-28,2019-01-28,15:39:00,15:49:37,21233,2000000,10.617,162.3,160.3,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,15:00:00,370,,310,70,50,150,44,     ,5,3,35,1,1,10007,75,7,75,23,7,0,1,0,0,0,home
2486960.0,2019-01-28,2019-01-28,16:42:00,17:21:47,166267,4179305,39.783,176.3,174.3,2.0,oplopend,Leenderheide/Randweg N2,Valkenswaard,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,,290,50,40,100,43,     ,4,7,28,0,0,10016,75,3,75,     ,5,0,0,0,0,0,home
2486938.0,2019-01-28,2019-01-28,16:29:00,16:34:43,11433,2000000,5.717,173.3,171.3,2.0,oplopend,Leenderheide/Randweg N2,Valkenswaard,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,,290,50,40,100,43,     ,4,7,28,0,0,10016,75,3,75,     ,5,0,0,0,0,0,home
2486911.0,2019-01-28,2019-01-28,16:14:00,16:28:02,42100,3000000,14.033,176.3,173.3,2.0,oplopend,Leenderheide/Randweg N2,Valkenswaard,Eindhoven,Maastricht-Noord,Accidents,16:00:00,370,,290,50,40,100,43,     ,4,7,28,0,0,10016,75,3,75,     ,5,0,0,0,0,0,home
2486959.0,2019-01-28,2019-01-28,16:42:00,16:45:44,7467,2000000,3.733,171.4,169.4,2.0,oplopend,Leenderheide/Randweg N2,Valkenswaard,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,,290,50,40,100,43,     ,4,7,28,0,0,10016,75,3,75,     ,5,0,0,0,0,0,home
2486990.0,2019-01-28,2019-01-28,16:51:00,16:58:45,15500,2000000,7.75,159.9,157.9,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,,290,50,40,100,43,     ,4,7,28,0,0,10016,75,3,75,     ,5,0,0,0,0,0,home
2486936.0,2019-01-28,2019-01-28,16:18:00,16:28:43,21433,2000000,10.717,176.3,174.3,2.0,oplopend,Leenderheide/Randweg N2,Valkenswaard,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,,290,50,40,100,43,     ,4,7,28,0,0,10016,75,3,75,     ,5,0,0,0,0,0,home
2487075.0,2019-01-28,2019-01-28,17:26:00,18:23:37,205717,3570437,57.617,178.0,174.0,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,,290,30,30,70,27,     ,3,0,1,0,-1,10028,70,1,84,23,7,0,1,0,0,0,home
2487050.0,2019-01-28,2019-01-28,17:17:00,17:44:46,55533,2000000,27.767,158.7,156.7,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,,290,30,30,70,27,     ,3,0,1,0,-1,10028,70,1,84,23,7,0,1,0,0,0,home
2487631.0,2019-01-29,2019-01-29,08:30:00,08:30:50,1667,2000000,0.833,155.0,157.0,2.0,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,TrafficJams,08:00:00,370,,200,30,40,50,1,     ,-8,0,3,0,0,10067,59,7,93,10,7,0,0,0,0,0,client
2487699.0,2019-01-29,2019-01-29,08:32:00,08:55:50,47667,2000000,23.833,155.3,157.3,2.0,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,TrafficJams,08:00:00,370,,200,30,40,50,1,     ,-8,0,3,0,0,10067,59,7,93,10,7,0,0,0,0,0,client
2488033.0,2019-01-29,2019-01-29,16:15:00,16:35:43,53133,2564763,20.717,167.6,164.6,2.0,oplopend,De Hogt,Leenderheide,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,,160,30,40,60,31,     ,-14,7,18,0,0,10003,75,8,72,     ,5,0,0,0,0,0,home
2488078.0,2019-01-29,2019-01-29,16:39:00,16:43:46,9533,2000000,4.767,164.4,162.4,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,,160,30,40,60,31,     ,-14,7,18,0,0,10003,75,8,72,     ,5,0,0,0,0,0,home
2488041.0,2019-01-29,2019-01-29,16:21:00,17:59:48,226567,2293185,98.8,163.9,161.9,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,,160,30,40,60,31,     ,-14,7,18,0,0,10003,75,8,72,     ,5,0,0,0,0,0,home
2488127.0,2019-01-29,2019-01-29,16:49:00,17:50:50,215933,3492183,61.833,177.0,174.0,2.0,oplopend,Leenderheide/Randweg N2,Valkenswaard,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,,160,30,40,60,31,     ,-14,7,18,0,0,10003,75,8,72,     ,5,0,0,0,0,0,home
2488336.0,2019-01-29,2019-01-29,18:11:00,18:17:43,18417,2741936,6.717,177.5,175.5,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht-Noord,TrafficJams,18:00:00,370,,170,40,40,70,19,11,-24,0,0,0,0,9991,75,8,72,     ,5,0,0,0,0,0,home
2488668.0,2019-01-30,2019-01-30,16:57:00,17:04:40,15333,2000000,7.667,158.2,156.2,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,,230,20,20,40,3,     ,1,0,6,10,7,9943,8,8,98,72,7,1,0,1,0,0,home
2489200.0,2019-01-31,2019-01-31,08:50:00,09:37:16,96233,2035966,47.267,175.9,179.9,2.0,aflopend,Leenderheide/Randweg N2,Leenderheide,Maastricht-Noord,Eindhoven,TrafficJams,08:00:00,370,,210,30,30,40,-22,     ,-24,0,2,0,0,9974,2,9,98,35,7,1,0,0,0,1,client
2489169.0,2019-01-31,2019-01-31,08:43:00,08:43:47,1567,2000000,0.783,174.6,176.6,2.0,aflopend,Leenderheide/Randweg N2,Leenderheide,Maastricht-Noord,Eindhoven,TrafficJams,08:00:00,370,,210,30,30,40,-22,     ,-24,0,2,0,0,9974,2,9,98,35,7,1,0,0,0,1,client
2489157.0,2019-01-31,2019-01-31,08:41:00,08:48:50,23400,2987234,7.833,125.7,121.7,2.0,oplopend,Vught,Boxtel-Noord,'s-Hertogenbosch,Eindhoven,TrafficJams,08:00:00,370,,210,30,30,40,-22,     ,-24,0,2,0,0,9974,2,9,98,35,7,1,0,0,0,1,home
2489433.0,2019-01-31,2019-01-31,16:20:00,16:26:28,12933,2000000,6.467,158.2,156.2,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,,110,30,30,50,-17,     ,-19,0,6,0,0,9955,26,8,98,10,7,0,0,0,0,0,home
2489515.0,2019-01-31,2019-01-31,16:51:00,18:02:28,142933,2000000,71.467,158.2,156.2,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,,110,30,30,50,-17,     ,-19,0,6,0,0,9955,26,8,98,10,7,0,0,0,0,0,home
2489421.0,2019-01-31,2019-01-31,16:12:00,16:17:26,10867,2000000,5.433,159.9,157.9,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,,110,30,30,50,-17,     ,-19,0,6,0,0,9955,26,8,98,10,7,0,0,0,0,0,home
2489457.0,2019-01-31,2019-01-31,16:32:00,16:41:28,18933,2000000,9.467,158.2,156.2,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,,110,30,30,50,-17,     ,-19,0,6,0,0,9955,26,8,98,10,7,0,0,0,0,0,home
2489546.0,2019-01-31,2019-01-31,17:07:00,18:18:23,576383,8074481,71.383,144.1,158.9,2.0,aflopend,Batadorp/Randweg N2,Ekkersweijer,Luik,Amsterdam,Accidents,17:00:00,370,,130,30,30,50,-15,     ,-19,0,0,0,0,9949,50,8,96,10,7,0,0,0,0,0,client
2489542.0,2019-01-31,2019-01-31,17:04:00,17:13:27,22883,2421517,9.45,122.9,124.9,2.0,aflopend,Boxtel-Noord,Vught,Eindhoven,'s-Hertogenbosch,TrafficJams,17:00:00,370,,130,30,30,50,-15,     ,-19,0,0,0,0,9949,50,8,96,10,7,0,0,0,0,0,client
2489739.0,2019-01-31,2019-01-31,18:22:00,18:28:26,12867,2000000,6.433,159.9,157.9,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,18:00:00,370,,120,40,30,60,-13,-18,-21,0,0,0,0,9946,56,8,94,10,7,0,0,0,0,0,home
2489724.0,2019-01-31,2019-01-31,18:14:00,18:20:26,12867,2000000,6.433,159.1,157.1,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,18:00:00,370,,120,40,30,60,-13,-18,-21,0,0,0,0,9946,56,8,94,10,7,0,0,0,0,0,home
2489930.0,2019-02-01,2019-02-01,08:37:00,08:37:27,900,2000000,0.45,163.7,165.7,2.0,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,TrafficJams,08:00:00,370,2019-01-02,130,20,20,30,7,     ,3,0,2,0,0,9884,50,8,97,10,7,0,0,0,0,0,client
2489942.0,2019-02-01,2019-02-01,08:46:00,08:51:34,16700,3000000,5.567,161.9,164.9,2.0,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,TrafficJams,08:00:00,370,2019-01-02,130,20,20,30,7,     ,3,0,2,0,0,9884,50,8,97,10,7,0,0,0,0,0,client
2490044.0,2019-02-01,2019-02-01,14:30:00,15:34:27,309117,4796225,64.45,163.5,157.5,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,Accidents,14:00:00,370,2019-01-02,160,20,20,40,37,     ,31,0,30,9,9,9893,60,8,95,57,7,0,1,0,0,0,home
2490042.0,2019-02-01,2019-02-01,14:30:00,15:04:27,94283,2736817,34.45,162.7,165.7,2.0,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,Accidents,14:00:00,370,2019-01-02,160,20,20,40,37,     ,31,0,30,9,9,9893,60,8,95,57,7,0,1,0,0,0,client
2490036.0,2019-02-01,2019-02-01,14:18:00,14:29:55,23833,2000000,11.917,163.2,161.2,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,Accidents,14:00:00,370,2019-01-02,160,20,20,40,37,     ,31,0,30,9,9,9893,60,8,95,57,7,0,1,0,0,0,home
2490126.0,2019-02-01,2019-02-01,15:53:00,17:22:25,465917,5210624,89.417,178.0,175.0,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht-Noord,TrafficJams,15:00:00,370,2019-01-02,90,10,10,30,43,     ,36,0,29,2,1,9896,60,8,95,23,7,0,1,0,0,0,home
2490156.0,2019-02-01,2019-02-01,16:13:00,16:24:26,22867,2000000,11.433,159.1,157.1,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,2019-01-02,90,10,10,20,41,     ,33,0,10,0,0,9896,59,8,94,10,7,0,0,0,0,0,home
2490256.0,2019-02-01,2019-02-01,17:02:00,17:03:26,4300,3000000,1.433,173.3,170.3,2.0,oplopend,Leenderheide/Randweg N2,Valkenswaard,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,2019-01-02,50,20,20,30,37,     ,29,0,1,0,0,9897,61,8,94,     ,5,0,0,0,0,0,home
2490280.0,2019-02-01,2019-02-01,17:28:00,18:20:24,231717,4422074,52.4,178.5,170.5,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,2019-01-02,50,20,20,30,37,     ,29,0,1,0,0,9897,61,8,94,     ,5,0,0,0,0,0,home
2490823.0,2019-02-04,2019-02-04,08:36:00,09:04:17,56567,2000000,28.283,157.3,155.3,2.0,oplopend,Batadorp,De Hogt,Amsterdam,Luik,Accidents,08:00:00,370,2019-04-02,180,50,60,80,7,     ,-14,0,4,0,0,10254,70,8,85,     ,5,0,0,0,0,0,home
2491024.0,2019-02-04,2019-02-04,16:23:00,16:28:28,10933,2000000,5.467,177.0,175.0,2.0,oplopend,Leenderheide/Randweg N2,Valkenswaard,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,2019-04-02,190,70,60,140,33,     ,-6,0,12,3,1,10227,75,8,75,23,7,0,1,0,0,0,home
2491052.0,2019-02-04,2019-02-04,16:34:00,16:40:29,12967,2000000,6.483,158.2,156.2,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,2019-04-02,190,70,60,140,33,     ,-6,0,12,3,1,10227,75,8,75,23,7,0,1,0,0,0,home
2491115.0,2019-02-04,2019-02-04,16:49:00,16:49:30,1000,2000000,0.5,158.2,156.2,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,2019-04-02,190,70,60,140,33,     ,-6,0,12,3,1,10227,75,8,75,23,7,0,1,0,0,0,home
2491077.0,2019-02-04,2019-02-04,16:40:00,17:01:24,73633,3440810,21.4,169.1,167.1,2.0,oplopend,De Hogt,Leenderheide,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,2019-04-02,190,70,60,140,33,     ,-6,0,12,3,1,10227,75,8,75,23,7,0,1,0,0,0,home
2491328.0,2019-02-04,2019-02-04,17:47:00,17:50:29,6967,2000000,3.483,158.7,160.7,2.0,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,TrafficJams,17:00:00,370,2019-04-02,200,80,80,130,33,     ,-4,0,2,0,-1,10227,67,8,76,51,7,0,1,0,0,0,client
2491173.0,2019-02-04,2019-02-04,17:11:00,18:00:27,103900,2101112,49.45,159.5,157.5,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,2019-04-02,200,80,80,130,33,     ,-4,0,2,0,-1,10227,67,8,76,51,7,0,1,0,0,0,home
2491812.0,2019-02-05,2019-02-05,08:31:00,08:36:31,11033,2000000,5.517,163.7,165.7,2.0,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,TrafficJams,08:00:00,370,2019-05-02,220,40,40,50,28,     ,24,0,2,0,0,10269,33,8,96,10,7,0,0,0,0,0,client
2491847.0,2019-02-05,2019-02-05,08:38:00,08:55:29,48433,2770257,17.483,174.1,177.1,2.0,aflopend,Leenderheide/Randweg N2,Leenderheide,Maastricht-Noord,Eindhoven,TrafficJams,08:00:00,370,2019-05-02,220,40,40,50,28,     ,24,0,2,0,0,10269,33,8,96,10,7,0,0,0,0,0,client
2492173.0,2019-02-05,2019-02-05,16:36:00,16:37:31,3033,2000000,1.517,158.2,156.2,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,2019-05-02,190,30,30,50,52,     ,31,0,10,0,0,10275,63,8,86,     ,5,0,0,0,0,0,home
