NLSituationNumber,DateFileStart,DateFileEnd,TimeFileStart,TimeFileEnd,FileSeverity,AvgLength,FileDuration,HectometerHead,HectometerTail,RouteLet,RouteNum,RouteOms,hectometreringsrichting,KopWegvakVan,KopWegvakNaar,TrajectoryFrom,TrajectoryTo,CauseGroundDetail,CauseProgress,CauseCodeProgress,CauseCode,Cause1,Cause2,Cause3,Cause4,datetime_x,hour,STN,Date,Hour,WindDirection,WindSpeedAvg,WindSpeed,WindGust,Temperature,MinTemp10cm,DewPoint,SunshineDuration,GlobalRadiation,PrecipitationDuration,PrecipitationAmount,AirPressure,Visibility,CloudCover,Humidity,Weather,WeatherCode,Fog,Rain,Snow,Thunder,IceFormation,datetime_y,TrafficSeverityNormalized,WeatherRelated,NonWeatherRelated,PrevWeatherRelated,NextNonWeatherRelated,TimeDifferenceMinutes,TimeDifferenceCategory
2784980,2020-09-18,2020-09-18,1900-01-01 16:55:00,1900-01-01 17:00:08,"10,267","2,000,000","5,133",157.7,155.7,A,2,A2,oplopend,Batadorp,De Hogt,Amsterdam,Luik,Obstacles,"[Geen oorzaakcode opgegeven door VWM 0], [Afremmend verkeer als gevolg van kijkers naar  ongeval(len) 0], [Er ligt rommel op de weg 1], [Geen oorzaakcode opgegeven door VWM 4]","[000], [YDO], [SPL], [000]",SPL,Er ligt rommel op de weg,Lading op de weg,Incident (obstakel op de weg),Incident,2020-09-18 16:55:00,2020-09-18 16:00:00,375,2020-09-18,16,70,70,70,90,220,     ,65,10,102,0,0,10218,81,0,36,     ,5,0.0,0.0,0.0,0.0,0.0,2020-09-18 16:00:00,0.010267513375668783,False,True,False,True,5.133333333333334,5-10
2784980,2020-09-18,2020-09-18,1900-01-01 16:55:00,1900-01-01 17:00:08,"10,267","2,000,000","5,133",157.7,155.7,A,2,A2,oplopend,Batadorp,De Hogt,Amsterdam,Luik,Obstacles,"[Geen oorzaakcode opgegeven door VWM 0], [Afremmend verkeer als gevolg van kijkers naar  ongeval(len) 0], [Er ligt rommel op de weg 1], [Geen oorzaakcode opgegeven door VWM 4]","[000], [YDO], [SPL], [000]",SPL,Er ligt rommel op de weg,Lading op de weg,Incident (obstakel op de weg),Incident,2020-09-18 16:55:00,2020-09-18 16:00:00,370,2020-09-18,16,70,60,60,90,226,     ,83,10,98,0,0,10212,81,0,39,     ,5,0.0,0.0,0.0,0.0,0.0,2020-09-18 16:00:00,0.010267513375668783,False,True,False,True,5.133333333333334,5-10
2785730,2020-09-22,2020-09-22,1900-01-01 16:42:00,1900-01-01 17:19:06,"150,600","4,059,299","37,100",162.0,157.0,A,2,A2,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,Accidents,"[Ongeval(len) 15], [Eerder(e) ongeval(len) 23]","[ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2020-09-22 16:42:00,2020-09-22 16:00:00,375,2020-09-22,16,270,20,20,40,237,     ,76,10,84,0,0,10077,65,0,35,     ,5,0.0,0.0,0.0,0.0,0.0,2020-09-22 16:00:00,0.1506075303765188,False,True,False,True,37.1,25-45
2785730,2020-09-22,2020-09-22,1900-01-01 16:42:00,1900-01-01 17:19:06,"150,600","4,059,299","37,100",162.0,157.0,A,2,A2,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,Accidents,"[Ongeval(len) 15], [Eerder(e) ongeval(len) 23]","[ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2020-09-22 16:42:00,2020-09-22 16:00:00,370,2020-09-22,16,220,30,20,50,240,     ,66,10,86,0,0,10078,69,0,32,     ,5,0.0,0.0,0.0,0.0,0.0,2020-09-22 16:00:00,0.1506075303765188,False,True,False,True,37.1,25-45
2785730,2020-09-22,2020-09-22,1900-01-01 16:42:00,1900-01-01 17:19:06,"150,600","4,059,299","37,100",162.0,157.0,A,2,A2,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,Accidents,"[Ongeval(len) 15], [Eerder(e) ongeval(len) 23]","[ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2020-09-22 16:42:00,2020-09-22 16:00:00,350,2020-09-22,16,260,20,20,40,237,     ,82,10,82,0,0,10076,61,0,37,     ,5,0.0,0.0,0.0,0.0,0.0,2020-09-22 16:00:00,0.1506075303765188,False,True,False,True,37.1,25-45
2785730,2020-09-22,2020-09-22,1900-01-01 16:42:00,1900-01-01 17:19:06,"150,600","4,059,299","37,100",162.0,157.0,A,2,A2,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,Accidents,"[Ongeval(len) 15], [Eerder(e) ongeval(len) 23]","[ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2020-09-22 16:42:00,2020-09-22 16:00:00,275,2020-09-22,16,200,30,30,50,225,     ,70,10,89,0,0,10079,76,0,36,     ,5,0.0,0.0,0.0,0.0,0.0,2020-09-22 16:00:00,0.1506075303765188,False,True,False,True,37.1,25-45
2785936,2020-09-23,2020-09-23,1900-01-01 15:35:00,1900-01-01 15:50:13,"74,933","4,924,425","15,217",158.3,160.3,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 0], [Ongeval(len) 15]","[000], [ACI]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2020-09-23 15:35:00,2020-09-23 15:00:00,275,2020-09-23,15,210,70,60,110,219,     ,118,2,54,0,-1,10019,81,8,52,   81,7,0.0,1.0,0.0,0.0,0.0,2020-09-23 15:00:00,0.07493674683734187,False,True,False,False,15.216666666666667,15-25
2785936,2020-09-23,2020-09-23,1900-01-01 15:35:00,1900-01-01 15:50:13,"74,933","4,924,425","15,217",158.3,160.3,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 0], [Ongeval(len) 15]","[000], [ACI]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2020-09-23 15:35:00,2020-09-23 15:00:00,350,2020-09-23,15,250,40,20,90,177,     ,151,0,24,0,-1,10027,70,8,84,   23,7,0.0,1.0,0.0,0.0,0.0,2020-09-23 15:00:00,0.07493674683734187,False,True,True,True,15.216666666666667,15-25
2785936,2020-09-23,2020-09-23,1900-01-01 15:35:00,1900-01-01 15:50:13,"74,933","4,924,425","15,217",158.3,160.3,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 0], [Ongeval(len) 15]","[000], [ACI]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2020-09-23 15:35:00,2020-09-23 15:00:00,370,2020-09-23,15,210,70,80,120,228,     ,116,3,71,0,0,10026,82,7,49,     ,5,0.0,0.0,0.0,0.0,0.0,2020-09-23 15:00:00,0.07493674683734187,False,True,True,True,15.216666666666667,15-25
2785936,2020-09-23,2020-09-23,1900-01-01 15:35:00,1900-01-01 15:50:13,"74,933","4,924,425","15,217",158.3,160.3,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 0], [Ongeval(len) 15]","[000], [ACI]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2020-09-23 15:35:00,2020-09-23 15:00:00,375,2020-09-23,15,220,80,80,120,226,     ,107,5,87,0,0,10024,83,8,46,    3,7,0.0,0.0,0.0,0.0,0.0,2020-09-23 15:00:00,0.07493674683734187,False,True,False,True,15.216666666666667,15-25
2786631,2020-09-25,2020-09-25,1900-01-01 15:53:00,1900-01-01 16:12:13,"71,183","3,704,250","19,217",159.6,156.6,A,2,A2,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,Accidents,"[Ongeval(len) 12], [Eerder(e) ongeval(len) 7]","[ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2020-09-25 15:53:00,2020-09-25 15:00:00,275,2020-09-25,15,190,80,70,130,122,     ,82,9,112,0,-1,9942,75,    5,76,   23,7,0.0,1.0,0.0,0.0,0.0,2020-09-25 15:00:00,0.0711865593279664,False,True,False,False,19.216666666666665,15-25
2786631,2020-09-25,2020-09-25,1900-01-01 15:53:00,1900-01-01 16:12:13,"71,183","3,704,250","19,217",159.6,156.6,A,2,A2,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,Accidents,"[Ongeval(len) 12], [Eerder(e) ongeval(len) 7]","[ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2020-09-25 15:53:00,2020-09-25 15:00:00,350,2020-09-25,15,220,60,60,110,116,     ,88,4,63,2,1,9951,70,    8,83,   51,7,0.0,1.0,0.0,0.0,0.0,2020-09-25 15:00:00,0.0711865593279664,False,True,True,False,19.216666666666665,15-25
2786631,2020-09-25,2020-09-25,1900-01-01 15:53:00,1900-01-01 16:12:13,"71,183","3,704,250","19,217",159.6,156.6,A,2,A2,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,Accidents,"[Ongeval(len) 12], [Eerder(e) ongeval(len) 7]","[ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2020-09-25 15:53:00,2020-09-25 15:00:00,375,2020-09-25,15,220,70,90,130,112,     ,84,6,94,1,1,9955,70,    8,82,   81,7,0.0,1.0,0.0,0.0,0.0,2020-09-25 15:00:00,0.0711865593279664,False,True,True,False,19.216666666666665,15-25
2786631,2020-09-25,2020-09-25,1900-01-01 15:53:00,1900-01-01 16:12:13,"71,183","3,704,250","19,217",159.6,156.6,A,2,A2,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,Accidents,"[Ongeval(len) 12], [Eerder(e) ongeval(len) 7]","[ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2020-09-25 15:53:00,2020-09-25 15:00:00,370,2020-09-25,15,220,50,50,90,111,     ,96,1,30,6,15,9959,63,    8,90,   61,7,0.0,1.0,0.0,0.0,0.0,2020-09-25 15:00:00,0.0711865593279664,False,True,True,True,19.216666666666665,15-25
2787450,2020-09-30,2020-09-30,1900-01-01 14:02:00,1900-01-01 14:21:57,"48,983","2,455,305","19,950",161.9,164.9,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,Defective Vehicles,"[Geen oorzaakcode opgegeven door VWM 2], [Defecte vrachtwagen(s) 18], [Geen oorzaakcode opgegeven door VWM 0]","[000], [HBD], [000]",HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2020-09-30 14:02:00,2020-09-30 14:00:00,375,2020-09-30,14,160,50,50,90,191,     ,144,6,117,0,0,10118,75,8,74,     ,5,0.0,0.0,0.0,0.0,0.0,2020-09-30 14:00:00,0.048985449272463615,False,True,True,True,19.95,15-25
2787450,2020-09-30,2020-09-30,1900-01-01 14:02:00,1900-01-01 14:21:57,"48,983","2,455,305","19,950",161.9,164.9,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,Defective Vehicles,"[Geen oorzaakcode opgegeven door VWM 2], [Defecte vrachtwagen(s) 18], [Geen oorzaakcode opgegeven door VWM 0]","[000], [HBD], [000]",HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2020-09-30 14:02:00,2020-09-30 14:00:00,370,2020-09-30,14,170,40,40,70,193,     ,144,2,77,0,0,10117,75,8,73,     ,5,0.0,0.0,0.0,0.0,0.0,2020-09-30 14:00:00,0.048985449272463615,False,True,False,False,19.95,15-25
2787450,2020-09-30,2020-09-30,1900-01-01 14:02:00,1900-01-01 14:21:57,"48,983","2,455,305","19,950",161.9,164.9,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,Defective Vehicles,"[Geen oorzaakcode opgegeven door VWM 2], [Defecte vrachtwagen(s) 18], [Geen oorzaakcode opgegeven door VWM 0]","[000], [HBD], [000]",HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2020-09-30 14:02:00,2020-09-30 14:00:00,350,2020-09-30,14,200,50,30,100,175,     ,151,1,40,6,18,10114,70,8,85,   23,7,0.0,1.0,0.0,0.0,0.0,2020-09-30 14:00:00,0.048985449272463615,False,True,False,True,19.95,15-25
2787450,2020-09-30,2020-09-30,1900-01-01 14:02:00,1900-01-01 14:21:57,"48,983","2,455,305","19,950",161.9,164.9,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,Defective Vehicles,"[Geen oorzaakcode opgegeven door VWM 2], [Defecte vrachtwagen(s) 18], [Geen oorzaakcode opgegeven door VWM 0]","[000], [HBD], [000]",HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2020-09-30 14:02:00,2020-09-30 14:00:00,275,2020-09-30,14,160,50,60,80,187,     ,148,2,96,0,0,10118,75,8,77,     ,5,0.0,0.0,0.0,0.0,0.0,2020-09-30 14:00:00,0.048985449272463615,False,True,True,True,19.95,15-25
2788318,2020-10-06,2020-06-10,1900-01-01 14:35:00,1900-01-01 15:14:41,"138,517","3,490,550","39,683",159.7,163.7,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,Defective Vehicles,"[Geen oorzaakcode opgegeven door VWM 2], [Defect(e) voertuig(en) 22], [Eerder pechgeval 15]","[000], [BKD], [M13]",BKD,Defect(e) voertuig(en),Defect voertuig,Incident (gestrand voertuig),Incident,2020-10-06 14:35:00,2020-10-06 14:00:00,275,2020-10-06,14,230,70,50,130,127,     ,122,0,32,7,11,9969,60,8,96,   61,7,0.0,1.0,0.0,0.0,0.0,2020-10-06 14:00:00,0.1385239261963098,False,True,False,True,39.68333333333333,25-45
2788318,2020-10-06,2020-06-10,1900-01-01 14:35:00,1900-01-01 15:14:41,"138,517","3,490,550","39,683",159.7,163.7,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,Defective Vehicles,"[Geen oorzaakcode opgegeven door VWM 2], [Defect(e) voertuig(en) 22], [Eerder pechgeval 15]","[000], [BKD], [M13]",BKD,Defect(e) voertuig(en),Defect voertuig,Incident (gestrand voertuig),Incident,2020-10-06 14:35:00,2020-10-06 14:00:00,350,2020-10-06,14,260,60,50,130,159,     ,99,6,96,0,0,9977,80,5,67,     ,5,0.0,0.0,0.0,0.0,0.0,2020-10-06 14:00:00,0.1385239261963098,False,True,True,False,39.68333333333333,25-45
2788318,2020-10-06,2020-06-10,1900-01-01 14:35:00,1900-01-01 15:14:41,"138,517","3,490,550","39,683",159.7,163.7,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,Defective Vehicles,"[Geen oorzaakcode opgegeven door VWM 2], [Defect(e) voertuig(en) 22], [Eerder pechgeval 15]","[000], [BKD], [M13]",BKD,Defect(e) voertuig(en),Defect voertuig,Incident (gestrand voertuig),Incident,2020-10-06 14:35:00,2020-10-06 14:00:00,370,2020-10-06,14,240,70,70,120,170,     ,104,10,148,0,0,9976,80,7,65,     ,5,0.0,0.0,0.0,0.0,0.0,2020-10-06 14:00:00,0.1385239261963098,False,True,True,True,39.68333333333333,25-45
2788318,2020-10-06,2020-06-10,1900-01-01 14:35:00,1900-01-01 15:14:41,"138,517","3,490,550","39,683",159.7,163.7,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,Defective Vehicles,"[Geen oorzaakcode opgegeven door VWM 2], [Defect(e) voertuig(en) 22], [Eerder pechgeval 15]","[000], [BKD], [M13]",BKD,Defect(e) voertuig(en),Defect voertuig,Incident (gestrand voertuig),Incident,2020-10-06 14:35:00,2020-10-06 14:00:00,375,2020-10-06,14,260,80,70,150,175,     ,88,9,155,0,0,9972,81,6,56,     ,5,0.0,0.0,0.0,0.0,0.0,2020-10-06 14:00:00,0.1385239261963098,False,True,False,True,39.68333333333333,25-45
2789032,2020-10-12,2020-12-10,1900-01-01 15:22:00,1900-01-01 15:30:10,"21,400","2,620,408","8,167",161.4,158.4,A,2,A2,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,Defective Vehicles,"[Geen oorzaakcode opgegeven door VWM 1], [Defecte vrachtwagen(s) 7]","[000], [HBD]",HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2020-10-12 15:22:00,2020-10-12 15:00:00,375,2020-10-12,15,220,40,40,60,126,     ,78,7,91,0,0,10180,75,8,72,    2,7,0.0,0.0,0.0,0.0,0.0,2020-10-12 15:00:00,0.021401070053502672,False,True,False,True,8.166666666666666,5-10
2789032,2020-10-12,2020-12-10,1900-01-01 15:22:00,1900-01-01 15:30:10,"21,400","2,620,408","8,167",161.4,158.4,A,2,A2,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,Defective Vehicles,"[Geen oorzaakcode opgegeven door VWM 1], [Defecte vrachtwagen(s) 7]","[000], [HBD]",HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2020-10-12 15:22:00,2020-10-12 15:00:00,370,2020-10-12,15,230,20,20,40,120,     ,87,0,40,0,0,10181,75,8,80,    2,7,0.0,0.0,0.0,0.0,0.0,2020-10-12 15:00:00,0.021401070053502672,False,True,False,True,8.166666666666666,5-10
2789032,2020-10-12,2020-12-10,1900-01-01 15:22:00,1900-01-01 15:30:10,"21,400","2,620,408","8,167",161.4,158.4,A,2,A2,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,Defective Vehicles,"[Geen oorzaakcode opgegeven door VWM 1], [Defecte vrachtwagen(s) 7]","[000], [HBD]",HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2020-10-12 15:22:00,2020-10-12 15:00:00,350,2020-10-12,15,280,20,20,50,134,     ,74,4,69,0,0,10180,80,7,67,    1,7,0.0,0.0,0.0,0.0,0.0,2020-10-12 15:00:00,0.021401070053502672,False,True,False,True,8.166666666666666,5-10
2789032,2020-10-12,2020-12-10,1900-01-01 15:22:00,1900-01-01 15:30:10,"21,400","2,620,408","8,167",161.4,158.4,A,2,A2,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,Defective Vehicles,"[Geen oorzaakcode opgegeven door VWM 1], [Defecte vrachtwagen(s) 7]","[000], [HBD]",HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2020-10-12 15:22:00,2020-10-12 15:00:00,275,2020-10-12,15,200,20,20,40,122,     ,101,3,59,0,0,10179,70,8,86,    2,7,0.0,0.0,0.0,0.0,0.0,2020-10-12 15:00:00,0.021401070053502672,False,True,False,True,8.166666666666666,5-10
2789255,2020-10-14,2020-10-14,1900-01-01 16:13:00,1900-01-01 16:14:46,"5,300","3,000,000","1,767",169.0,166.0,A,2,A2,oplopend,Leenderheide,Leenderheide/Randweg N2,Eindhoven,Maastricht-Noord,Defective Vehicles,[Defecte vrachtwagen(s) 2],[HBD],HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2020-10-14 16:13:00,2020-10-14 16:00:00,350,2020-10-14,16,20,50,40,80,109,     ,56,3,25,0,0,10189,80,8,69,     ,5,0.0,0.0,0.0,0.0,0.0,2020-10-14 16:00:00,0.005300265013250662,False,True,False,True,1.7666666666666666,<3
2789257,2020-10-14,2020-10-14,1900-01-01 16:14:00,1900-01-01 17:12:32,"207,750","3,549,260","58,533",168.6,165.6,A,2,A2,oplopend,De Hogt,Leenderheide,Eindhoven,Maastricht-Noord,Defective Vehicles,"[Geen oorzaakcode opgegeven door VWM 1], [Defecte vrachtwagen(s) 53], [Geen oorzaakcode opgegeven door VWM 5]","[000], [HBD], [000]",HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2020-10-14 16:14:00,2020-10-14 16:00:00,375,2020-10-14,16,20,30,30,80,105,     ,49,0,18,0,0,10184,80,8,68,     ,5,0.0,0.0,0.0,0.0,0.0,2020-10-14 16:00:00,0.20776038801940097,False,True,False,True,58.53333333333333,>45
2789257,2020-10-14,2020-10-14,1900-01-01 16:14:00,1900-01-01 17:12:32,"207,750","3,549,260","58,533",168.6,165.6,A,2,A2,oplopend,De Hogt,Leenderheide,Eindhoven,Maastricht-Noord,Defective Vehicles,"[Geen oorzaakcode opgegeven door VWM 1], [Defecte vrachtwagen(s) 53], [Geen oorzaakcode opgegeven door VWM 5]","[000], [HBD], [000]",HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2020-10-14 16:14:00,2020-10-14 16:00:00,370,2020-10-14,16,20,50,50,90,108,     ,51,0,19,0,0,10186,80,8,67,     ,5,0.0,0.0,0.0,0.0,0.0,2020-10-14 16:00:00,0.20776038801940097,False,True,False,True,58.53333333333333,>45
2789257,2020-10-14,2020-10-14,1900-01-01 16:14:00,1900-01-01 17:12:32,"207,750","3,549,260","58,533",168.6,165.6,A,2,A2,oplopend,De Hogt,Leenderheide,Eindhoven,Maastricht-Noord,Defective Vehicles,"[Geen oorzaakcode opgegeven door VWM 1], [Defecte vrachtwagen(s) 53], [Geen oorzaakcode opgegeven door VWM 5]","[000], [HBD], [000]",HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2020-10-14 16:14:00,2020-10-14 16:00:00,350,2020-10-14,16,20,50,40,80,109,     ,56,3,25,0,0,10189,80,8,69,     ,5,0.0,0.0,0.0,0.0,0.0,2020-10-14 16:00:00,0.20776038801940097,False,True,False,True,58.53333333333333,>45
2789255,2020-10-14,2020-10-14,1900-01-01 16:13:00,1900-01-01 16:14:46,"5,300","3,000,000","1,767",169.0,166.0,A,2,A2,oplopend,Leenderheide,Leenderheide/Randweg N2,Eindhoven,Maastricht-Noord,Defective Vehicles,[Defecte vrachtwagen(s) 2],[HBD],HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2020-10-14 16:13:00,2020-10-14 16:00:00,275,2020-10-14,16,20,50,50,90,103,     ,56,5,25,0,0,10189,75,8,72,     ,5,0.0,0.0,0.0,0.0,0.0,2020-10-14 16:00:00,0.005300265013250662,False,True,False,True,1.7666666666666666,<3
2789255,2020-10-14,2020-10-14,1900-01-01 16:13:00,1900-01-01 16:14:46,"5,300","3,000,000","1,767",169.0,166.0,A,2,A2,oplopend,Leenderheide,Leenderheide/Randweg N2,Eindhoven,Maastricht-Noord,Defective Vehicles,[Defecte vrachtwagen(s) 2],[HBD],HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2020-10-14 16:13:00,2020-10-14 16:00:00,370,2020-10-14,16,20,50,50,90,108,     ,51,0,19,0,0,10186,80,8,67,     ,5,0.0,0.0,0.0,0.0,0.0,2020-10-14 16:00:00,0.005300265013250662,False,True,False,True,1.7666666666666666,<3
2789257,2020-10-14,2020-10-14,1900-01-01 16:14:00,1900-01-01 17:12:32,"207,750","3,549,260","58,533",168.6,165.6,A,2,A2,oplopend,De Hogt,Leenderheide,Eindhoven,Maastricht-Noord,Defective Vehicles,"[Geen oorzaakcode opgegeven door VWM 1], [Defecte vrachtwagen(s) 53], [Geen oorzaakcode opgegeven door VWM 5]","[000], [HBD], [000]",HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2020-10-14 16:14:00,2020-10-14 16:00:00,275,2020-10-14,16,20,50,50,90,103,     ,56,5,25,0,0,10189,75,8,72,     ,5,0.0,0.0,0.0,0.0,0.0,2020-10-14 16:00:00,0.20776038801940097,False,True,False,True,58.53333333333333,>45
2789255,2020-10-14,2020-10-14,1900-01-01 16:13:00,1900-01-01 16:14:46,"5,300","3,000,000","1,767",169.0,166.0,A,2,A2,oplopend,Leenderheide,Leenderheide/Randweg N2,Eindhoven,Maastricht-Noord,Defective Vehicles,[Defecte vrachtwagen(s) 2],[HBD],HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2020-10-14 16:13:00,2020-10-14 16:00:00,375,2020-10-14,16,20,30,30,80,105,     ,49,0,18,0,0,10184,80,8,68,     ,5,0.0,0.0,0.0,0.0,0.0,2020-10-14 16:00:00,0.005300265013250662,False,True,False,True,1.7666666666666666,<3
2790399,2020-10-23,2020-10-23,1900-01-01 16:23:00,1900-01-01 16:59:37,"103,167","2,817,478","36,617",161.4,159.4,A,2,A2,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,Accidents,"[Geen oorzaakcode opgegeven door VWM 1], [Ongeval(len) 13], [Eerder(e) ongeval(len) 0], [Ongeval(len) 22]","[000], [ACI], [ACA], [ACI]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2020-10-23 16:23:00,2020-10-23 16:00:00,350,2020-10-23,16,220,30,30,60,158,     ,115,5,22,0,0,10093,75,1,75,     ,5,0.0,0.0,0.0,0.0,0.0,2020-10-23 16:00:00,0.10317215860793039,False,True,True,True,36.61666666666667,25-45
2790399,2020-10-23,2020-10-23,1900-01-01 16:23:00,1900-01-01 16:59:37,"103,167","2,817,478","36,617",161.4,159.4,A,2,A2,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,Accidents,"[Geen oorzaakcode opgegeven door VWM 1], [Ongeval(len) 13], [Eerder(e) ongeval(len) 0], [Ongeval(len) 22]","[000], [ACI], [ACA], [ACI]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2020-10-23 16:23:00,2020-10-23 16:00:00,370,2020-10-23,16,200,30,30,60,152,     ,125,8,29,0,0,10097,70,0,84,     ,5,0.0,0.0,0.0,0.0,0.0,2020-10-23 16:00:00,0.10317215860793039,False,True,False,True,36.61666666666667,25-45
2790399,2020-10-23,2020-10-23,1900-01-01 16:23:00,1900-01-01 16:59:37,"103,167","2,817,478","36,617",161.4,159.4,A,2,A2,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,Accidents,"[Geen oorzaakcode opgegeven door VWM 1], [Ongeval(len) 13], [Eerder(e) ongeval(len) 0], [Ongeval(len) 22]","[000], [ACI], [ACA], [ACI]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2020-10-23 16:23:00,2020-10-23 16:00:00,375,2020-10-23,16,220,40,30,60,152,     ,125,8,27,0,0,10094,66,1,83,     ,5,0.0,0.0,0.0,0.0,0.0,2020-10-23 16:00:00,0.10317215860793039,False,True,False,True,36.61666666666667,25-45
2790399,2020-10-23,2020-10-23,1900-01-01 16:23:00,1900-01-01 16:59:37,"103,167","2,817,478","36,617",161.4,159.4,A,2,A2,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,Accidents,"[Geen oorzaakcode opgegeven door VWM 1], [Ongeval(len) 13], [Eerder(e) ongeval(len) 0], [Ongeval(len) 22]","[000], [ACI], [ACA], [ACI]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2020-10-23 16:23:00,2020-10-23 16:00:00,275,2020-10-23,16,200,30,30,50,145,     ,132,8,24,0,0,10091,59,1,91,   10,7,0.0,0.0,0.0,0.0,0.0,2020-10-23 16:00:00,0.10317215860793039,False,True,False,True,36.61666666666667,25-45
